timestamp,anno,trimestre,materia,pagina,scaricati,skip_server,skip_local,skip_meta
2026-07-15T16:00:10,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T16:00:11,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T16:00:18,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T16:00:19,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T16:00:20,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:00:28,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T16:00:36,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T16:00:38,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T16:00:40,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T16:00:42,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T16:00:44,S2,2,S2 lug-dic,2025,2,D040,11,0,0,10,0
2026-07-15T16:00:46,S2,2,S2 lug-dic,2025,2,D040,12,0,0,10,0
2026-07-15T16:00:48,S2,2,S2 lug-dic,2025,2,D040,13,0,0,10,0
2026-07-15T16:00:50,S2,2,S2 lug-dic,2025,2,D040,14,0,0,10,0
2026-07-15T16:00:52,S2,2,S2 lug-dic,2025,2,D040,15,0,0,10,0
2026-07-15T16:00:55,S2,2,S2 lug-dic,2025,2,D040,16,0,0,10,0
2026-07-15T16:00:57,S2,2,S2 lug-dic,2025,2,D040,17,0,0,10,0
2026-07-15T16:00:59,S2,2,S2 lug-dic,2025,2,D040,18,0,0,9,1
2026-07-15T16:01:01,S2,2,S2 lug-dic,2025,2,D040,19,0,0,10,0
2026-07-15T16:01:03,S2,2,S2 lug-dic,2025,2,D040,20,0,0,10,0
2026-07-15T16:01:05,S2,2,S2 lug-dic,2025,2,D040,21,0,0,10,0
2026-07-15T16:01:07,S2,2,S2 lug-dic,2025,2,D040,22,0,0,10,0
2026-07-15T16:01:09,S2,2,S2 lug-dic,2025,2,D040,23,0,0,10,0
2026-07-15T16:01:11,S2,2,S2 lug-dic,2025,2,D040,24,0,0,10,0
2026-07-15T16:01:13,S2,2,S2 lug-dic,2025,2,D040,25,0,0,10,0
2026-07-15T16:01:16,S2,2,S2 lug-dic,2025,2,D040,26,0,0,10,0
2026-07-15T16:01:17,S2,2,S2 lug-dic,2025,2,D040,27,0,0,10,0
2026-07-15T16:01:19,S2,2,S2 lug-dic,2025,2,D040,28,0,0,10,0
2026-07-15T16:01:20,S2,2,S2 lug-dic,2025,2,D040,29,0,0,10,0
2026-07-15T16:01:21,S2,2,S2 lug-dic,2025,2,D040,30,0,0,10,0
2026-07-15T16:01:23,S2,2,S2 lug-dic,2025,2,D040,31,0,0,10,0
2026-07-15T16:01:24,S2,2,S2 lug-dic,2025,2,D040,32,0,0,10,0
2026-07-15T16:01:27,S2,2,S2 lug-dic,2025,2,D040,33,0,0,10,0
2026-07-15T16:01:29,S2,2,S2 lug-dic,2025,2,D040,34,0,0,10,0
2026-07-15T16:01:31,S2,2,S2 lug-dic,2025,2,D040,35,0,0,10,0
2026-07-15T16:01:33,S2,2,S2 lug-dic,2025,2,D040,36,0,0,10,0
2026-07-15T16:01:35,S2,2,S2 lug-dic,2025,2,D040,37,0,0,10,0
2026-07-15T16:01:37,S2,2,S2 lug-dic,2025,2,D040,38,0,0,10,0
2026-07-15T16:01:39,S2,2,S2 lug-dic,2025,2,D040,39,0,0,10,0
2026-07-15T16:01:41,S2,2,S2 lug-dic,2025,2,D040,40,0,0,10,0
2026-07-15T16:01:43,S2,2,S2 lug-dic,2025,2,D040,41,0,0,10,0
2026-07-15T16:01:45,S2,2,S2 lug-dic,2025,2,D040,42,0,0,10,0
2026-07-15T16:01:47,S2,2,S2 lug-dic,2025,2,D040,43,0,0,10,0
2026-07-15T16:01:49,S2,2,S2 lug-dic,2025,2,D040,44,0,0,10,0
2026-07-15T16:01:51,S2,2,S2 lug-dic,2025,2,D040,45,0,0,10,0
2026-07-15T16:01:53,S2,2,S2 lug-dic,2025,2,D040,46,0,0,10,0
2026-07-15T16:02:06,S1,1,S1 gen-giu,2025,1,D040,1,6,0,4,0
2026-07-15T16:02:08,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T16:02:53,S2,2,S2 lug-dic,2025,2,D040,47,10,0,0,0
2026-07-15T16:03:02,S2,2,S2 lug-dic,2025,2,D040,48,0,0,10,0
2026-07-15T16:03:07,S1,1,S1 gen-giu,2025,1,D040,3,10,0,0,0
2026-07-15T16:04:01,S2,2,S2 lug-dic,2025,2,D040,49,10,0,0,0
2026-07-15T16:04:03,S1,1,S1 gen-giu,2025,1,D040,4,10,0,0,0
2026-07-15T16:04:09,S2,2,S2 lug-dic,2025,2,D040,50,0,0,10,0
2026-07-15T16:04:18,S2,2,S2 lug-dic,2025,2,D040,51,0,0,10,0
2026-07-15T16:05:03,S1,1,S1 gen-giu,2025,1,D040,5,10,0,0,0
2026-07-15T16:05:22,S2,2,S2 lug-dic,2025,2,D040,52,10,0,0,0
2026-07-15T16:06:01,S1,1,S1 gen-giu,2025,1,D040,6,10,0,0,0
2026-07-15T16:06:24,S2,2,S2 lug-dic,2025,2,D040,53,10,0,0,0
2026-07-15T16:07:08,S1,1,S1 gen-giu,2025,1,D040,7,10,0,0,0
2026-07-15T16:07:20,S2,2,S2 lug-dic,2025,2,D040,54,10,0,0,0
2026-07-15T16:08:11,S1,1,S1 gen-giu,2025,1,D040,8,10,0,0,0
2026-07-15T16:08:24,S2,2,S2 lug-dic,2025,2,D040,55,10,0,0,0
2026-07-15T16:09:11,S1,1,S1 gen-giu,2025,1,D040,9,10,0,0,0
2026-07-15T16:09:32,S2,2,S2 lug-dic,2025,2,D040,56,10,0,0,0
2026-07-15T16:10:14,S1,1,S1 gen-giu,2025,1,D040,10,10,0,0,0
2026-07-15T16:10:35,S2,2,S2 lug-dic,2025,2,D040,57,10,0,0,0
2026-07-15T16:11:11,S1,1,S1 gen-giu,2025,1,D040,11,10,0,0,0
2026-07-15T16:12:15,S1,1,S1 gen-giu,2025,1,D040,12,10,0,0,0
2026-07-15T16:13:11,S1,1,S1 gen-giu,2025,1,D040,13,10,0,0,0
2026-07-15T16:13:50,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T16:13:51,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T16:13:52,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T16:13:53,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T16:13:54,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:13:56,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T16:13:58,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T16:13:59,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T16:14:01,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T16:14:02,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T16:14:04,S2,2,S2 lug-dic,2025,2,D040,11,0,0,10,0
2026-07-15T16:14:05,S2,2,S2 lug-dic,2025,2,D040,12,0,0,10,0
2026-07-15T16:14:07,S2,2,S2 lug-dic,2025,2,D040,13,0,0,10,0
2026-07-15T16:14:08,S2,2,S2 lug-dic,2025,2,D040,14,0,0,10,0
2026-07-15T16:14:10,S2,2,S2 lug-dic,2025,2,D040,15,0,0,10,0
2026-07-15T16:14:11,S2,2,S2 lug-dic,2025,2,D040,16,0,0,10,0
2026-07-15T16:14:12,S2,2,S2 lug-dic,2025,2,D040,17,0,0,10,0
2026-07-15T16:14:14,S1,1,S1 gen-giu,2025,1,D040,14,10,0,0,0
2026-07-15T16:14:14,S2,2,S2 lug-dic,2025,2,D040,18,0,0,9,1
2026-07-15T16:14:15,S2,2,S2 lug-dic,2025,2,D040,19,0,0,10,0
2026-07-15T16:14:16,S2,2,S2 lug-dic,2025,2,D040,20,0,0,10,0
2026-07-15T16:14:18,S2,2,S2 lug-dic,2025,2,D040,21,0,0,10,0
2026-07-15T16:14:19,S2,2,S2 lug-dic,2025,2,D040,22,0,0,10,0
2026-07-15T16:14:21,S2,2,S2 lug-dic,2025,2,D040,23,0,0,10,0
2026-07-15T16:14:22,S2,2,S2 lug-dic,2025,2,D040,24,0,0,10,0
2026-07-15T16:14:24,S2,2,S2 lug-dic,2025,2,D040,25,0,0,10,0
2026-07-15T16:14:26,S2,2,S2 lug-dic,2025,2,D040,26,0,0,10,0
2026-07-15T16:14:27,S2,2,S2 lug-dic,2025,2,D040,27,0,0,10,0
2026-07-15T16:14:28,S2,2,S2 lug-dic,2025,2,D040,28,0,0,10,0
2026-07-15T16:14:30,S2,2,S2 lug-dic,2025,2,D040,29,0,0,10,0
2026-07-15T16:14:33,S2,2,S2 lug-dic,2025,2,D040,30,0,0,10,0
2026-07-15T16:14:42,S2,2,S2 lug-dic,2025,2,D040,31,0,0,10,0
2026-07-15T16:14:44,S2,2,S2 lug-dic,2025,2,D040,32,0,0,10,0
2026-07-15T16:14:52,S2,2,S2 lug-dic,2025,2,D040,33,0,0,10,0
2026-07-15T16:14:54,S2,2,S2 lug-dic,2025,2,D040,34,0,0,10,0
2026-07-15T16:14:56,S2,2,S2 lug-dic,2025,2,D040,35,0,0,10,0
2026-07-15T16:14:58,S2,2,S2 lug-dic,2025,2,D040,36,0,0,10,0
2026-07-15T16:15:00,S2,2,S2 lug-dic,2025,2,D040,37,0,0,10,0
2026-07-15T16:15:03,S2,2,S2 lug-dic,2025,2,D040,38,0,0,10,0
2026-07-15T16:15:05,S2,2,S2 lug-dic,2025,2,D040,39,0,0,10,0
2026-07-15T16:15:07,S2,2,S2 lug-dic,2025,2,D040,40,0,0,10,0
2026-07-15T16:15:09,S2,2,S2 lug-dic,2025,2,D040,41,0,0,10,0
2026-07-15T16:15:11,S2,2,S2 lug-dic,2025,2,D040,42,0,0,10,0
2026-07-15T16:15:13,S2,2,S2 lug-dic,2025,2,D040,43,0,0,10,0
2026-07-15T16:15:15,S2,2,S2 lug-dic,2025,2,D040,44,0,0,10,0
2026-07-15T16:15:18,S1,1,S1 gen-giu,2025,1,D040,15,10,0,0,0
2026-07-15T16:15:18,S2,2,S2 lug-dic,2025,2,D040,45,0,0,10,0
2026-07-15T16:15:26,S2,2,S2 lug-dic,2025,2,D040,46,0,0,10,0
2026-07-15T16:15:34,S2,2,S2 lug-dic,2025,2,D040,47,0,0,10,0
2026-07-15T16:15:36,S2,2,S2 lug-dic,2025,2,D040,48,0,0,10,0
2026-07-15T16:15:38,S2,2,S2 lug-dic,2025,2,D040,49,0,0,10,0
2026-07-15T16:15:40,S2,2,S2 lug-dic,2025,2,D040,50,0,0,10,0
2026-07-15T16:15:44,S2,2,S2 lug-dic,2025,2,D040,51,0,0,10,0
2026-07-15T16:15:52,S2,2,S2 lug-dic,2025,2,D040,52,0,0,10,0
2026-07-15T16:15:54,S2,2,S2 lug-dic,2025,2,D040,53,0,0,10,0
2026-07-15T16:15:56,S2,2,S2 lug-dic,2025,2,D040,54,0,0,10,0
2026-07-15T16:15:58,S2,2,S2 lug-dic,2025,2,D040,55,0,0,10,0
2026-07-15T16:16:01,S2,2,S2 lug-dic,2025,2,D040,56,0,0,10,0
2026-07-15T16:16:09,S2,2,S2 lug-dic,2025,2,D040,57,0,0,10,0
2026-07-15T16:16:28,S1,1,S1 gen-giu,2025,1,D040,16,10,0,0,0
2026-07-15T16:17:20,S2,2,S2 lug-dic,2025,2,D040,58,10,0,0,0
2026-07-15T16:17:39,S1,1,S1 gen-giu,2025,1,D040,17,10,0,0,0
2026-07-15T16:18:26,S2,2,S2 lug-dic,2025,2,D040,59,10,0,0,0
2026-07-15T16:18:40,S1,1,S1 gen-giu,2025,1,D040,18,10,0,0,0
2026-07-15T16:19:29,S2,2,S2 lug-dic,2025,2,D040,60,10,0,0,0
2026-07-15T16:19:44,S1,1,S1 gen-giu,2025,1,D040,19,10,0,0,0
2026-07-15T16:20:41,S2,2,S2 lug-dic,2025,2,D040,61,10,0,0,0
2026-07-15T16:20:46,S1,1,S1 gen-giu,2025,1,D040,20,10,0,0,0
2026-07-15T16:21:36,S2,2,S2 lug-dic,2025,2,D040,62,10,0,0,0
2026-07-15T16:21:53,S1,1,S1 gen-giu,2025,1,D040,21,10,0,0,0
2026-07-15T16:22:42,S2,2,S2 lug-dic,2025,2,D040,63,10,0,0,0
2026-07-15T16:23:07,S1,1,S1 gen-giu,2025,1,D040,22,10,0,0,0
2026-07-15T16:23:48,S2,2,S2 lug-dic,2025,2,D040,64,10,0,0,0
2026-07-15T16:24:11,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T16:24:12,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T16:24:13,S1,1,S1 gen-giu,2025,1,D040,23,10,0,0,0
2026-07-15T16:24:14,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T16:24:15,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T16:24:16,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:24:55,S1,1,S1 gen-giu,2025,1,D040,24,10,0,0,0
2026-07-15T16:25:23,S1,1,S1 gen-giu,2025,1,D040,25,10,0,0,0
2026-07-15T16:25:55,S1,1,S1 gen-giu,2025,1,D040,26,10,0,0,0
2026-07-15T16:26:13,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:26:26,S1,1,S1 gen-giu,2025,1,D040,27,10,0,0,0
2026-07-15T16:26:57,S1,1,S1 gen-giu,2025,1,D040,28,10,0,0,0
2026-07-15T16:27:11,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:27:16,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:27:21,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:27:30,S1,1,S1 gen-giu,2025,1,D040,29,10,0,0,0
2026-07-15T16:28:05,S1,1,S1 gen-giu,2025,1,D040,30,10,0,0,0
2026-07-15T16:28:36,S1,1,S1 gen-giu,2025,1,D040,31,10,0,0,0
2026-07-15T16:28:47,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:29:06,S1,1,S1 gen-giu,2025,1,D040,32,10,0,0,0
2026-07-15T16:29:37,S1,1,S1 gen-giu,2025,1,D040,33,10,0,0,0
2026-07-15T16:38:45,S1,1,S1 gen-giu,2025,1,D040,1,4,0,6,0
2026-07-15T16:38:47,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T16:38:49,S1,1,S1 gen-giu,2025,1,D040,3,0,0,10,0
2026-07-15T16:38:51,S1,1,S1 gen-giu,2025,1,D040,4,0,0,10,0
2026-07-15T16:38:54,S1,1,S1 gen-giu,2025,1,D040,5,0,0,10,0
2026-07-15T16:39:03,S1,1,S1 gen-giu,2025,1,D040,6,0,0,10,0
2026-07-15T16:39:05,S1,1,S1 gen-giu,2025,1,D040,7,0,0,10,0
2026-07-15T16:39:07,S1,1,S1 gen-giu,2025,1,D040,8,0,0,10,0
2026-07-15T16:39:10,S1,1,S1 gen-giu,2025,1,D040,9,0,0,10,0
2026-07-15T16:39:11,S1,1,S1 gen-giu,2025,1,D040,10,0,0,10,0
2026-07-15T16:39:14,S1,1,S1 gen-giu,2025,1,D040,11,0,0,10,0
2026-07-15T16:39:16,S1,1,S1 gen-giu,2025,1,D040,12,0,0,10,0
2026-07-15T16:39:18,S1,1,S1 gen-giu,2025,1,D040,13,0,0,10,0
2026-07-15T16:39:20,S1,1,S1 gen-giu,2025,1,D040,14,0,0,10,0
2026-07-15T16:39:22,S1,1,S1 gen-giu,2025,1,D040,15,0,0,10,0
2026-07-15T16:39:24,S1,1,S1 gen-giu,2025,1,D040,16,0,0,10,0
2026-07-15T16:39:26,S1,1,S1 gen-giu,2025,1,D040,17,0,0,10,0
2026-07-15T16:39:28,S1,1,S1 gen-giu,2025,1,D040,18,0,0,10,0
2026-07-15T16:39:30,S1,1,S1 gen-giu,2025,1,D040,19,0,0,10,0
2026-07-15T16:39:32,S1,1,S1 gen-giu,2025,1,D040,20,0,0,10,0
2026-07-15T16:40:32,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T16:40:33,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T16:40:36,S1,1,S1 gen-giu,2025,1,D040,3,0,0,10,0
2026-07-15T16:40:38,S1,1,S1 gen-giu,2025,1,D040,4,0,0,10,0
2026-07-15T16:40:46,S1,1,S1 gen-giu,2025,1,D040,5,0,0,10,0
2026-07-15T16:40:55,S1,1,S1 gen-giu,2025,1,D040,6,0,0,10,0
2026-07-15T16:40:57,S1,1,S1 gen-giu,2025,1,D040,7,0,0,10,0
2026-07-15T16:40:59,S1,1,S1 gen-giu,2025,1,D040,8,0,0,10,0
2026-07-15T16:41:01,S1,1,S1 gen-giu,2025,1,D040,9,0,0,10,0
2026-07-15T16:41:04,S1,1,S1 gen-giu,2025,1,D040,10,0,0,10,0
2026-07-15T16:41:07,S1,1,S1 gen-giu,2025,1,D040,11,0,0,10,0
2026-07-15T16:41:09,S1,1,S1 gen-giu,2025,1,D040,12,0,0,10,0
2026-07-15T16:41:11,S1,1,S1 gen-giu,2025,1,D040,13,0,0,10,0
2026-07-15T16:41:20,S1,1,S1 gen-giu,2025,1,D040,14,0,0,10,0
2026-07-15T16:41:22,S1,1,S1 gen-giu,2025,1,D040,15,0,0,10,0
2026-07-15T16:44:18,S2,2,S2 lug-dic,2025,2,D040,64,0,0,10,0
2026-07-15T16:45:11,S2,2,S2 lug-dic,2025,2,D040,65,10,0,0,0
2026-07-15T16:46:04,S2,2,S2 lug-dic,2025,2,D040,66,10,0,0,0
2026-07-15T16:47:10,S2,2,S2 lug-dic,2025,2,D040,67,10,0,0,0
2026-07-15T16:48:02,S2,2,S2 lug-dic,2025,2,D040,68,10,0,0,0
2026-07-15T16:49:05,S2,2,S2 lug-dic,2025,2,D040,69,10,0,0,0
2026-07-15T16:49:34,S2,2,S2 lug-dic,2025,2,D040,70,10,0,0,0
2026-07-15T16:50:05,S2,2,S2 lug-dic,2025,2,D040,71,10,0,0,0
2026-07-15T16:51:15,S1,1,S1 gen-giu,2025,1,D040,27,0,0,10,0
2026-07-15T16:51:16,S1,1,S1 gen-giu,2025,1,D040,28,0,0,10,0
2026-07-15T16:51:18,S1,1,S1 gen-giu,2025,1,D040,29,0,0,10,0
2026-07-15T16:51:20,S1,1,S1 gen-giu,2025,1,D040,30,0,0,10,0
2026-07-15T16:53:11,S1,1,S1 gen-giu,2025,1,D040,30,0,0,10,0
2026-07-15T16:53:14,S1,1,S1 gen-giu,2025,1,D040,31,0,0,10,0
2026-07-15T16:53:22,S1,1,S1 gen-giu,2025,1,D040,32,0,0,10,0
2026-07-15T16:53:24,S1,1,S1 gen-giu,2025,1,D040,33,0,0,10,0
2026-07-15T16:53:33,S1,1,S1 gen-giu,2025,1,D040,34,0,0,10,0
2026-07-15T16:54:25,S1,1,S1 gen-giu,2025,1,D040,35,10,0,0,0
2026-07-15T16:56:37,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T16:56:38,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T16:57:10,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T16:57:11,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T16:57:24,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T16:57:25,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T16:57:27,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T16:57:29,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T16:57:30,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T16:57:32,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T16:57:33,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T16:57:34,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T16:57:36,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T16:57:37,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T16:58:18,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T16:58:21,S1,1,S1 gen-giu,2025,1,D040,3,0,0,10,0
2026-07-15T16:58:22,S1,1,S1 gen-giu,2025,1,D040,4,0,0,10,0
2026-07-15T16:58:23,S1,1,S1 gen-giu,2025,1,D040,5,0,0,10,0
2026-07-15T16:58:24,S1,1,S1 gen-giu,2025,1,D040,6,0,0,10,0
2026-07-15T16:58:25,S1,1,S1 gen-giu,2025,1,D040,7,0,0,10,0
2026-07-15T16:58:27,S1,1,S1 gen-giu,2025,1,D040,8,0,0,10,0
2026-07-15T16:58:29,S1,1,S1 gen-giu,2025,1,D040,9,0,0,10,0
2026-07-15T16:58:29,S1,1,S1 gen-giu,2025,1,D040,10,0,0,10,0
2026-07-15T16:58:31,S1,1,S1 gen-giu,2025,1,D040,11,0,0,10,0
2026-07-15T16:58:32,S1,1,S1 gen-giu,2025,1,D040,12,0,0,10,0
2026-07-15T16:58:33,S1,1,S1 gen-giu,2025,1,D040,13,0,0,10,0
2026-07-15T16:58:54,S1,1,S1 gen-giu,2025,1,D040,13,0,0,10,0
2026-07-15T16:59:55,S1,1,S1 gen-giu,2025,1,D040,13,0,0,10,0
2026-07-15T17:00:42,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T17:05:43,S1,1,S1 gen-giu,2025,1,D040,13,0,0,10,0
2026-07-15T17:05:46,S1,1,S1 gen-giu,2025,1,D040,14,0,0,10,0
2026-07-15T17:05:48,S1,1,S1 gen-giu,2025,1,D040,15,0,0,10,0
2026-07-15T17:05:50,S1,1,S1 gen-giu,2025,1,D040,16,0,0,10,0
2026-07-15T17:05:52,S1,1,S1 gen-giu,2025,1,D040,17,0,0,10,0
2026-07-15T17:05:54,S1,1,S1 gen-giu,2025,1,D040,18,0,0,10,0
2026-07-15T17:05:56,S1,1,S1 gen-giu,2025,1,D040,19,0,0,10,0
2026-07-15T17:05:58,S1,1,S1 gen-giu,2025,1,D040,20,0,0,10,0
2026-07-15T17:06:00,S1,1,S1 gen-giu,2025,1,D040,21,0,0,10,0
2026-07-15T17:06:02,S1,1,S1 gen-giu,2025,1,D040,22,0,0,10,0
2026-07-15T17:06:04,S1,1,S1 gen-giu,2025,1,D040,23,0,0,10,0
2026-07-15T17:06:06,S1,1,S1 gen-giu,2025,1,D040,24,0,0,10,0
2026-07-15T17:06:08,S1,1,S1 gen-giu,2025,1,D040,25,0,0,10,0
2026-07-15T17:06:10,S1,1,S1 gen-giu,2025,1,D040,26,0,0,10,0
2026-07-15T17:12:37,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T17:12:38,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T17:12:40,S1,1,S1 gen-giu,2025,1,D040,3,0,0,10,0
2026-07-15T17:12:42,S1,1,S1 gen-giu,2025,1,D040,4,0,0,10,0
2026-07-15T17:12:44,S1,1,S1 gen-giu,2025,1,D040,5,0,0,10,0
2026-07-15T17:12:46,S1,1,S1 gen-giu,2025,1,D040,6,0,0,10,0
2026-07-15T17:12:48,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T17:12:48,S1,1,S1 gen-giu,2025,1,D040,7,0,0,10,0
2026-07-15T17:12:49,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T17:12:50,S1,1,S1 gen-giu,2025,1,D040,8,0,0,10,0
2026-07-15T17:12:51,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T17:12:52,S1,1,S1 gen-giu,2025,1,D040,9,0,0,10,0
2026-07-15T17:12:53,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T17:12:54,S1,1,S1 gen-giu,2025,1,D040,10,0,0,10,0
2026-07-15T17:12:55,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T17:12:57,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T17:12:59,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T17:13:01,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T17:13:04,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T17:13:06,S2,2,S2 lug-dic,2025,2,D040,10,0,0,10,0
2026-07-15T17:13:15,S2,2,S2 lug-dic,2025,2,D040,11,0,0,10,0
2026-07-15T17:14:17,S1,1,S1 gen-giu,2025,1,D040,10,0,0,10,0
2026-07-15T17:14:19,S2,2,S2 lug-dic,2025,2,D040,11,0,0,10,0
2026-07-15T17:14:48,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T17:14:48,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T17:14:50,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T17:14:52,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T17:14:55,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T17:14:56,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T17:14:59,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
2026-07-15T17:15:01,S2,2,S2 lug-dic,2025,2,D040,8,0,0,10,0
2026-07-15T17:15:03,S2,2,S2 lug-dic,2025,2,D040,9,0,0,10,0
2026-07-15T17:15:11,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T17:15:12,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T17:15:14,S1,1,S1 gen-giu,2025,1,D040,3,0,0,10,0
2026-07-15T17:18:37,S1,1,S1 gen-giu,2025,1,D040,1,0,0,10,0
2026-07-15T17:18:38,S1,1,S1 gen-giu,2025,1,D040,2,0,0,10,0
2026-07-15T17:18:46,S2,2,S2 lug-dic,2025,2,D040,1,0,0,10,0
2026-07-15T17:18:46,S1,1,S1 gen-giu,2025,1,D040,3,0,0,10,0
2026-07-15T17:18:48,S2,2,S2 lug-dic,2025,2,D040,2,0,0,10,0
2026-07-15T17:18:55,S1,1,S1 gen-giu,2025,1,D040,4,0,0,10,0
2026-07-15T17:18:56,S2,2,S2 lug-dic,2025,2,D040,3,0,0,10,0
2026-07-15T17:19:03,S1,1,S1 gen-giu,2025,1,D040,5,0,0,10,0
2026-07-15T17:19:04,S2,2,S2 lug-dic,2025,2,D040,4,0,0,10,0
2026-07-15T17:19:05,S1,1,S1 gen-giu,2025,1,D040,6,0,0,10,0
2026-07-15T17:19:06,S2,2,S2 lug-dic,2025,2,D040,5,0,0,10,0
2026-07-15T17:19:07,S1,1,S1 gen-giu,2025,1,D040,7,0,0,10,0
2026-07-15T17:19:08,S2,2,S2 lug-dic,2025,2,D040,6,0,0,10,0
2026-07-15T17:19:09,S1,1,S1 gen-giu,2025,1,D040,8,0,0,10,0
2026-07-15T17:19:10,S2,2,S2 lug-dic,2025,2,D040,7,0,0,10,0
